"driver","drivId","vehicle","qualSec","qualiId","series","season","raceNumber","fastestRaceSec","circuit","perim"
"Mirko Bortolotti~C.Engelhart~A.Caldarelli","1990011001~1986121300~1990021400","Lamborghini","139.035","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Luca Stolz~A.Christodoulou~Yelmer Buurman","1995072900~1989061100~1987021900","Mercedes","139.127","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Jazeman Jaafar~P.Schothorst~Andrew Watson","1992111300~1992012101~1995012100","McLaren","139.21","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Stuart Leonard~Jake Dennis~Jamie Green","1970017795~1995061600~1982061400","Audi","139.256","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Daniel Allemann~Ralf Bohn~Sven Müller~Mathieu Jaminet","1961015145~1971092002~1992020701~1994102400","Porsche","139.26","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Edward Sandström~Fabian Schiller~Dominik Baumann","1979010400~1997052400~1990015641","Mercedes","139.278","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Niek Hommerson~Louis Machiels~Andrea Bertolini~Rory Butcher","1965015169~1970017672~1973120100~1980016762","Ferrari","139.288","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Victor Shaytar~Davide Rigon~Miguel Molina","1983021300~1986082600~1989021700","Ferrari","139.373","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Adrian Amstutz~Martin Kodric~Patrick Kujala~Oliver Gavin","1972015161~1997060800~1996051500~1972092900","Lamborghini","139.395","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Daniele Perfetti~Alex Fontana~Ludovic Badey~Nico Bastian","1980016772~1990015709~1980042300~1990041500","Mercedes","139.396","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Matthew Simmons~Struan Moore~Matt Parry","1985016494~1995021301~1993015246","Nissan","139.413","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"A.Mattschull~Rinat Salikhov~Matteo Malucelli~Norbert Siedler","1972030200~1978015674~1984102700~1982122900","Ferrari","139.431","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Ben Barnicoat~Rob Bell~Côme Ledogar","1996122000~1979043000~1991052300","McLaren","139.435","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Alex Demirdjian~N.Minassian~Davide Rizzo~Toni Vilander","1970017792~1973022800~1971015331~1980072500","Ferrari","139.439","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Marcel Fässler~André Lotterer~Dries Vanthoor","1976052700~1981111900~1998015241","Audi","139.479","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Marco Seefried~Jonathan Hirschi~Christian Klien","1976021700~1985010134~1983020700","Jaguar","139.486","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Christer Jöns~Jordan Pepper~Nico Verdonck","1987072300~1996073100~1985120500","Bentley","139.502","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Luca Filippi~Nicolas Pohler~F.Crestani","1985080900~1996015110~1985010394","Lamborghini","139.537","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Lucas Ordóñez~Alex Buncombe~Katsumasa Chiyo","1970017630~1981082800~1987120900","Nissan","139.572","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"S.Richelmi~N.Berthon~Benoît Tréluyer","1990015117~1990015339~1976120700","Audi","139.633","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Jürgen Häring~Alfred Renauer~Robert Renauer~Marc Lieb","1980016783~1985031502~1985031503~1980070401","Porsche","139.655","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Oliver Morley~Miguel Toril~M.Kirchhöfer~Maximilian Götz","1970111200~1980017553~1994031900~1986020400","Mercedes","139.716","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Craig Fleming~Nick Leventis~Lewis Williamson~Oliver Webb","1982040501~1970017425~1990015626~1991032000","McLaren","139.744","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Markus Palttala~C.Krognes~Nico Menzel~Matias Henkola","1977081600~1990051101~1985016225~1986015766","BMW","139.9","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Tom Blomqvist~Nicky Catsburg~Bruno Spengler","1993113000~1990015146~1983082300","BMW","139.915","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Leo Machitski~Miguel Ramos~Richard Abra~Phil Keen","1980015152~1971092601~1988101201~1982010285","Lamborghini","139.94","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"N.Taniguchi~Tatsuya Kataoka~Kamui Kobayashi","1971051800~1979050100~1986091300","Mercedes","140.026","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Josh Caygill~N.Mayr-Melnhof~Jonathan Venter~Richard Lyons","1989062204~1970017469~1996022000~1979080800","Audi","140.076","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Duncan Cameron~Matt Griffin~Aaron Scott~Riccardo Ragazzi","1980016965~1981100100~1977030600~1975015177","Ferrari","140.105","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Michele Beretta~Stefano Gattuso~Andrea Piccini","1994015141~1984050300~1978121200","Lamborghini","140.182","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Marco Zanuttini~Jacques Duyver~David Perel~Niki Cadei","1987019013~1989015477~1980017676~1980010132","Ferrari","140.246","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Indy Dontje~P.Assenheimer~Kenneth Heyer","1992112100~1973015242~1979112200","Mercedes","140.297","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"A.Al Faisal~Hubert Haupt~Gabriele Piana~R.van der Zande","1945021500~1969043000~1988015950~1986021600","Mercedes","140.3","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Dore Chaponick~Brett Sandberg~Scott Heckert~J.Bleekemolen","1996111100~1973015128~1993112101~1981102300","Mercedes","140.387","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Bernard Delhez~Gilles Vannelet~Mike Stursberg~C.Zanella","1966081300~1960015442~1980017248~1985015224","Lamborghini","140.404","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"David Fumanelli~Jonny Kane~Sam Tordoff","1990015362~1973051400~1989041900","McLaren","140.445","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Pierre Ehret~Rino Mastronardi~P.Van Glabeke~G.Lancieri","1956102200~1970016805~1985016244~1975011700","Ferrari","140.48","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"M.Broniszewski~Andrea Rizzoli~Matteo Cressoni~Giacomo Piccini","1975015641~1993015263~1984102800~1985032200","Ferrari","140.537","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Motoaki Ishikawa~L.Bontempelli~Olivier Beretta~F.Castellacci","1988015102~1965103101~1969112300~1987040400","Ferrari","140.553","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Rolf Ineichen~R.Giammaria~E.P.Companc","1980017630~1977090100~1994015301","Lamborghini","140.601","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"C.Kelders~Marc Rostan~Frédéric Bouvy","1970015021~1963113000~1970015002","Audi","141.162","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Mikaël Grenier~Max van Splunteren~Jaap van Lagen","1992101700~1996012900~1976122200","Lamborghini","141.309","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Alexander West~Chris Goodwin~Chris Harris~Bradley Ellis","1976015762~1967031000~1970012354~1987061700","McLaren","142.761","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"David Schiwietz~S.Vancampenhoudt~H.Walkenhorst~Ralf Oeverhaus","1988091900~1965015216~1963015109~1977015407","BMW","143.176","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Giorgio Maggi~Jürgen Krebs~Clément Mateu~Sarah Bovy","1997121801~1977015714~1984019905~1989051500","Lamborghini","147.114","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"P-Y.Paque~Grégory Paisse~T.de L.du Bosqueau~L-F.Soenen","1978015672~1985016242~1980016704~1985016292","Porsche","149.671","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Howard Blank~Yannick Mallegol~Fabrice Notari~Franck Mechaly","1987019012~1980016989~1958042601~1970015028","Porsche","157.635","blancpain~2017~4~1","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"C.De Phillippi~Christopher Mies~F.Vervisch","1992122500~1989052401~1986081000","Audi","138.752","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Mirko Bortolotti~C.Engelhart~A.Caldarelli","1990011001~1986121300~1990021400","Lamborghini","138.858","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Christer Jöns~Jordan Pepper~Nico Verdonck","1987072300~1996073100~1985120500","Bentley","138.875","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Lucas Ordóñez~Alex Buncombe~Katsumasa Chiyo","1970017630~1981082800~1987120900","Nissan","138.924","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Stuart Leonard~Jake Dennis~Jamie Green","1970017795~1995061600~1982061400","Audi","139.026","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Marcel Fässler~André Lotterer~Dries Vanthoor","1976052700~1981111900~1998015241","Audi","139.03","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Kévin Estre~M.Christensen~Laurens Vanthoor","1990015111~1990082801~1991050800","Porsche","139.068","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Daniel Allemann~Ralf Bohn~Sven Müller~Mathieu Jaminet","1961015145~1971092002~1992020701~1994102400","Porsche","139.143","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Craig Fleming~Nick Leventis~Lewis Williamson~Oliver Webb","1982040501~1970017425~1990015626~1991032000","McLaren","139.219","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Lorenz Frey~Stéphane Ortelli~Albert Costa","1977015367~1970033000~1990050200","Jaguar","139.311","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Oliver Morley~Miguel Toril~M.Kirchhöfer~Maximilian Götz","1970111200~1980017553~1994031900~1986020400","Mercedes","139.66","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Adrian Amstutz~Martin Kodric~Patrick Kujala~Oliver Gavin","1972015161~1997060800~1996051500~1972092900","Lamborghini","139.671","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Luca Stolz~A.Christodoulou~Yelmer Buurman","1995072900~1989061100~1987021900","Mercedes","139.765","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Ben Barnicoat~Rob Bell~Côme Ledogar","1996122000~1979043000~1991052300","McLaren","139.821","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Duncan Cameron~Matt Griffin~Aaron Scott~Riccardo Ragazzi","1980016965~1981100100~1977030600~1975015177","Ferrari","139.865","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Markus Palttala~C.Krognes~Nico Menzel~Matias Henkola","1977081600~1990051101~1985016225~1986015766","BMW","139.977","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"A.Al Faisal~Hubert Haupt~Gabriele Piana~R.van der Zande","1945021500~1969043000~1988015950~1986021600","Mercedes","140.058","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Tom Blomqvist~Nicky Catsburg~Bruno Spengler","1993113000~1990015146~1983082300","BMW","140.12","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Marco Zanuttini~Jacques Duyver~David Perel~Niki Cadei","1987019013~1989015477~1980017676~1980010132","Ferrari","140.141","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Victor Shaytar~Davide Rigon~Miguel Molina","1983021300~1986082600~1989021700","Ferrari","140.178","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Josh Caygill~N.Mayr-Melnhof~Jonathan Venter~Richard Lyons","1989062204~1970017469~1996022000~1979080800","Audi","140.248","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Antonio García~Nico Müller~René Rast","1980060500~1990015388~1986102600","Audi","140.314","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"A.Mattschull~Rinat Salikhov~Matteo Malucelli~Norbert Siedler","1972030200~1978015674~1984102700~1982122900","Ferrari","140.377","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Guy Smith~Steven Kane~Oliver Jarvis","1975091200~1980060501~1984010900","Bentley","140.387","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"M.Broniszewski~Andrea Rizzoli~Matteo Cressoni~Giacomo Piccini","1975015641~1993015263~1984102800~1985032200","Ferrari","140.444","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Jürgen Häring~Alfred Renauer~Robert Renauer~Marc Lieb","1980016783~1985031502~1985031503~1980070401","Porsche","140.783","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Indy Dontje~P.Assenheimer~Kenneth Heyer","1992112100~1973015242~1979112200","Mercedes","140.793","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"S.Richelmi~N.Berthon~Benoît Tréluyer","1990015117~1990015339~1976120700","Audi","140.892","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Jimmy Eriksson~Maximilian Buhk~Franck Perera","1990015645~1992120900~1984062100","Mercedes","140.904","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Edward Sandström~Fabian Schiller~Dominik Baumann","1979010400~1997052400~1990015641","Mercedes","140.919","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Dore Chaponick~Brett Sandberg~Scott Heckert~J.Bleekemolen","1996111100~1973015128~1993112101~1981102300","Mercedes","140.925","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Félix Serrallés~D.Juncadella~Tristan Vautier","1958112000~1991050700~1990015112","Mercedes","140.928","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Motoaki Ishikawa~L.Bontempelli~Olivier Beretta~F.Castellacci","1988015102~1965103101~1969112300~1987040400","Ferrari","140.935","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"David Fumanelli~Jonny Kane~Sam Tordoff","1990015362~1973051400~1989041900","McLaren","140.956","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Maxime Soulet~Vincent Abril~Andy Soucek","1983072600~1989015195~1985061400","Bentley","140.966","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"G.Fisichella~Marco Cioci~James Calado","1973011400~1975092600~1989061300","Ferrari","141.019","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Pasin Lathouras~Michele Rugolo~A.P.Guidi","1991015229~1982083100~1984010110","Ferrari","141.133","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Philipp Eng~Maxime Martin~Alexander Sims","1988010295~1970015035~1989062202","BMW","141.169","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Bernard Delhez~Gilles Vannelet~Mike Stursberg~C.Zanella","1966081300~1960015442~1980017248~1985015224","Lamborghini","141.207","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Rolf Ineichen~R.Giammaria~E.P.Companc","1980017630~1977090100~1994015301","Lamborghini","141.251","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Edoardo Mortara~Michael Meadows~R.Marciello","1988010183~1987091100~1994121700","Mercedes","141.459","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Pierre Ehret~Rino Mastronardi~P.Van Glabeke~G.Lancieri","1956102200~1970016805~1985016244~1975011700","Ferrari","141.544","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Marco Seefried~Jonathan Hirschi~Christian Klien","1976021700~1985010134~1983020700","Jaguar","141.56","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Alex Demirdjian~N.Minassian~Davide Rizzo~Toni Vilander","1970017792~1973022800~1971015331~1980072500","Ferrari","141.735","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Jazeman Jaafar~P.Schothorst~Andrew Watson","1992111300~1992012101~1995012100","McLaren","141.742","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Pierre Kaffer~Frank Stippler~K.van der Linde","1976110700~1975040900~1996062001","Audi","142.138","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"C.Haase~Jules Gounon~M.Winkelhock","1970015550~1994123100~1980061300","Audi","142.26","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Daniele Perfetti~Alex Fontana~Ludovic Badey~Nico Bastian","1980016772~1990015709~1980042300~1990041500","Mercedes","142.261","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Ahmad Al Harthy~Salih Yoluc~Jonny Adam~Euan Hankey","1981083100~1985082201~1984090400~1987031800","Aston Martin","142.402","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"F.Albuquerque~Clemens Schmid~Filip Salaquarda","1985061300~1991015258~1984111100","Audi","142.46","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Michele Beretta~Stefano Gattuso~Andrea Piccini","1994015141~1984050300~1978121200","Lamborghini","142.558","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Niek Hommerson~Louis Machiels~Andrea Bertolini~Rory Butcher","1965015169~1970017672~1973120100~1980016762","Ferrari","143.144","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"C.Kelders~Marc Rostan~Frédéric Bouvy","1970015021~1963113000~1970015002","Audi","143.368","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Leo Machitski~Miguel Ramos~Richard Abra~Phil Keen","1980015152~1971092601~1988101201~1982010285","Lamborghini","143.64","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
"Mikaël Grenier~Max van Splunteren~Jaap van Lagen","1992101700~1996012900~1976122200","Lamborghini","143.966","blancpain~2017~4~2","blancpain",2017,4,139.756,"Spa-Francorchamps","7004"
